index,metric,point,value
1812,hist_cross_node_find_depth,2,366112
1812,hist_cross_node_find_depth,3,3839
1812,hist_cross_node_find_depth,4,23185
1812,hist_cross_node_find_depth,5,932
1812,hist_cross_node_find_depth,6,934
1812,hist_cross_node_find_depth,7,95
1812,hist_cross_node_find_depth,8,49
1812,hist_cross_node_find_depth,9,8
1812,hist_cross_node_find_depth,10,4
1812,hist_cross_node_find_depth,11,1
1813,hist_cross_node_read,0,2675998
1813,hist_cross_node_read,1,553878
1813,hist_cross_node_read,2,628971
1813,hist_cross_node_read,3,6690
1813,hist_cross_node_read,4,3540
1813,hist_cross_node_read,5,102602
1813,hist_cross_node_read,6,17723
1813,hist_cross_node_read,7,7754
1813,hist_cross_node_read,8,2546
1813,hist_cross_node_read,9,235
1813,hist_cross_node_read,10,56
1813,hist_cross_node_read,11,7
1814,hist_local_find_depth,0,0
1814,hist_local_find_depth,1,3070270
1814,hist_local_find_depth,2,4217695
1814,hist_local_find_depth,3,589768
1814,hist_local_find_depth,4,96194
1814,hist_local_find_depth,5,21103
1814,hist_local_find_depth,6,3946
1814,hist_local_find_depth,7,810
1814,hist_local_find_depth,8,174
1814,hist_local_find_depth,9,33
1814,hist_local_find_depth,10,5
1814,hist_local_find_depth,11,1
1814,hist_local_find_depth,12,0
1814,hist_local_find_depth,13,1
1815,hist_find_depth,0,0
1815,hist_find_depth,1,2659045
1815,hist_find_depth,2,2936154
1815,hist_find_depth,3,1890562
1815,hist_find_depth,4,392860
1815,hist_find_depth,5,90876
1815,hist_find_depth,6,21743
1815,hist_find_depth,7,6500
1815,hist_find_depth,8,1657
1815,hist_find_depth,9,455
1815,hist_find_depth,10,104
1815,hist_find_depth,11,34
1815,hist_find_depth,12,5
1815,hist_find_depth,13,4
1815,hist_find_depth,14,1
1816,hist_cross_node_write,0,4000000
1817,hist_all_cross_node_access,0,2675998
1817,hist_all_cross_node_access,1,553878
1817,hist_all_cross_node_access,2,628971
1817,hist_all_cross_node_access,3,6690
1817,hist_all_cross_node_access,4,3540
1817,hist_all_cross_node_access,5,102602
1817,hist_all_cross_node_access,6,17723
1817,hist_all_cross_node_access,7,7754
1817,hist_all_cross_node_access,8,2546
1817,hist_all_cross_node_access,9,235
1817,hist_all_cross_node_access,10,56
1817,hist_all_cross_node_access,11,7
1818,hist_cross_node_find_depth,0,5836969
1818,hist_cross_node_find_depth,1,1799471
1818,hist_cross_node_find_depth,2,337178
1818,hist_cross_node_find_depth,3,4087
1818,hist_cross_node_find_depth,4,20615
1818,hist_cross_node_find_depth,5,756
1818,hist_cross_node_find_depth,6,809
1818,hist_cross_node_find_depth,7,71
1818,hist_cross_node_find_depth,8,37
1818,hist_cross_node_find_depth,9,5
1818,hist_cross_node_find_depth,10,2
1819,hist_cross_node_read,0,2667593
1819,hist_cross_node_read,1,588161
1819,hist_cross_node_read,2,626780
1819,hist_cross_node_read,3,7468
1819,hist_cross_node_read,4,3124
1819,hist_cross_node_read,5,83715
1819,hist_cross_node_read,6,14312
1819,hist_cross_node_read,7,6528
1819,hist_cross_node_read,8,2047
1819,hist_cross_node_read,9,198
1819,hist_cross_node_read,10,59
1819,hist_cross_node_read,11,11
1819,hist_cross_node_read,12,4
1820,hist_local_find_depth,0,0
1820,hist_local_find_depth,1,3142999
1820,hist_local_find_depth,2,4185761
1820,hist_local_find_depth,3,578509
1820,hist_local_find_depth,4,71671
1820,hist_local_find_depth,5,17877
1820,hist_local_find_depth,6,2410
1820,hist_local_find_depth,7,645
1820,hist_local_find_depth,8,97
1820,hist_local_find_depth,9,24
1820,hist_local_find_depth,10,2
1820,hist_local_find_depth,11,5
1821,hist_find_depth,0,0
1821,hist_find_depth,1,2697799
1821,hist_find_depth,2,2978488
1821,hist_find_depth,3,1855302
1821,hist_find_depth,4,369997
1821,hist_find_depth,5,75194
1821,hist_find_depth,6,17011
1821,hist_find_depth,7,4737
1821,hist_find_depth,8,1051
1821,hist_find_depth,9,322
1821,hist_find_depth,10,67
1821,hist_find_depth,11,28
1821,hist_find_depth,12,2
1821,hist_find_depth,13,1
1821,hist_find_depth,14,1
1822,hist_cross_node_write,0,4000000
1823,hist_all_cross_node_access,0,2667593
1823,hist_all_cross_node_access,1,588161
1823,hist_all_cross_node_access,2,626780
1823,hist_all_cross_node_access,3,7468
1823,hist_all_cross_node_access,4,3124
1823,hist_all_cross_node_access,5,83715
1823,hist_all_cross_node_access,6,14312
1823,hist_all_cross_node_access,7,6528
1823,hist_all_cross_node_access,8,2047
1823,hist_all_cross_node_access,9,198
1823,hist_all_cross_node_access,10,59
1823,hist_all_cross_node_access,11,11
1823,hist_all_cross_node_access,12,4
1824,hist_cross_node_find_depth,0,5846975
1824,hist_cross_node_find_depth,1,1795124
1824,hist_cross_node_find_depth,2,331577
1824,hist_cross_node_find_depth,3,4350
1824,hist_cross_node_find_depth,4,20270
1824,hist_cross_node_find_depth,5,755
1824,hist_cross_node_find_depth,6,837
1824,hist_cross_node_find_depth,7,74
1824,hist_cross_node_find_depth,8,34
1824,hist_cross_node_find_depth,9,3
1824,hist_cross_node_find_depth,10,1
1825,hist_cross_node_read,0,2687714
1825,hist_cross_node_read,1,561087
1825,hist_cross_node_read,2,636923
1825,hist_cross_node_read,3,7325
1825,hist_cross_node_read,4,3025
1825,hist_cross_node_read,5,80612
1825,hist_cross_node_read,6,14406
1825,hist_cross_node_read,7,6575
1825,hist_cross_node_read,8,2060
1825,hist_cross_node_read,9,199
1825,hist_cross_node_read,10,59
1825,hist_cross_node_read,11,15
1826,hist_local_find_depth,0,0
1826,hist_local_find_depth,1,3198329
1826,hist_local_find_depth,2,4129679
1826,hist_local_find_depth,3,580917
1826,hist_local_find_depth,4,70307
1826,hist_local_find_depth,5,17742
1826,hist_local_find_depth,6,2292
1826,hist_local_find_depth,7,612
1826,hist_local_find_depth,8,96
1826,hist_local_find_depth,9,24
1826,hist_local_find_depth,10,2
1827,hist_find_depth,0,0
1827,hist_find_depth,1,2751176
1827,hist_find_depth,2,2936695
1827,hist_find_depth,3,1850593
1827,hist_find_depth,4,363721
1827,hist_find_depth,5,74765
1827,hist_find_depth,6,16938
1827,hist_find_depth,7,4630
1827,hist_find_depth,8,1083
1827,hist_find_depth,9,320
1827,hist_find_depth,10,63
1827,hist_find_depth,11,10
1827,hist_find_depth,12,6
1828,hist_cross_node_write,0,4000000
1829,hist_all_cross_node_access,0,2687714
1829,hist_all_cross_node_access,1,561087
1829,hist_all_cross_node_access,2,636923
1829,hist_all_cross_node_access,3,7325
1829,hist_all_cross_node_access,4,3025
1829,hist_all_cross_node_access,5,80612
1829,hist_all_cross_node_access,6,14406
1829,hist_all_cross_node_access,7,6575
1829,hist_all_cross_node_access,8,2060
1829,hist_all_cross_node_access,9,199
1829,hist_all_cross_node_access,10,59
1829,hist_all_cross_node_access,11,15
1830,hist_cross_node_find_depth,0,5874725
1830,hist_cross_node_find_depth,1,1768422
1830,hist_cross_node_find_depth,2,330367
1830,hist_cross_node_find_depth,3,4396
1830,hist_cross_node_find_depth,4,20393
1830,hist_cross_node_find_depth,5,782
1830,hist_cross_node_find_depth,6,816
1830,hist_cross_node_find_depth,7,62
1830,hist_cross_node_find_depth,8,35
1830,hist_cross_node_find_depth,9,1
1830,hist_cross_node_find_depth,10,0
1830,hist_cross_node_find_depth,11,0
1830,hist_cross_node_find_depth,12,1
1831,hist_cross_node_read,0,2699364
1831,hist_cross_node_read,1,562261
1831,hist_cross_node_read,2,622535
1831,hist_cross_node_read,3,7512
1831,hist_cross_node_read,4,3148
1831,hist_cross_node_read,5,82559
1831,hist_cross_node_read,6,13904
1831,hist_cross_node_read,7,6411
1831,hist_cross_node_read,8,2025
1831,hist_cross_node_read,9,204
1831,hist_cross_node_read,10,64
1831,hist_cross_node_read,11,13
1832,hist_local_find_depth,0,0
1832,hist_local_find_depth,1,3199656
1832,hist_local_find_depth,2,4125006
1832,hist_local_find_depth,3,581784
1832,hist_local_find_depth,4,72550
1832,hist_local_find_depth,5,17853
1832,hist_local_find_depth,6,2450
1832,hist_local_find_depth,7,590
1832,hist_local_find_depth,8,81
1832,hist_local_find_depth,9,26
1832,hist_local_find_depth,10,4
1833,hist_find_depth,0,0
1833,hist_find_depth,1,2753976
1833,hist_find_depth,2,2956894
1833,hist_find_depth,3,1827016
1833,hist_find_depth,4,363533
1833,hist_find_depth,5,74932
1833,hist_find_depth,6,17473
1833,hist_find_depth,7,4642
1833,hist_find_depth,8,1149
1833,hist_find_depth,9,310
1833,hist_find_depth,10,56
1833,hist_find_depth,11,14
1833,hist_find_depth,12,3
1833,hist_find_depth,13,2
1834,hist_cross_node_write,0,4000000
1835,hist_all_cross_node_access,0,2699364
1835,hist_all_cross_node_access,1,562261
1835,hist_all_cross_node_access,2,622535
1835,hist_all_cross_node_access,3,7512
1835,hist_all_cross_node_access,4,3148
1835,hist_all_cross_node_access,5,82559
1835,hist_all_cross_node_access,6,13904
1835,hist_all_cross_node_access,7,6411
1835,hist_all_cross_node_access,8,2025
1835,hist_all_cross_node_access,9,204
1835,hist_all_cross_node_access,10,64
1835,hist_all_cross_node_access,11,13
1836,hist_cross_node_find_depth,0,2749924
1836,hist_cross_node_find_depth,1,3111757
1836,hist_cross_node_find_depth,2,737397
1836,hist_cross_node_find_depth,3,462177
1836,hist_cross_node_find_depth,4,300703
1836,hist_cross_node_find_depth,5,221825
1836,hist_cross_node_find_depth,6,169713
1836,hist_cross_node_find_depth,7,103659
1836,hist_cross_node_find_depth,8,67539
1836,hist_cross_node_find_depth,9,37660
1836,hist_cross_node_find_depth,10,19675
1836,hist_cross_node_find_depth,11,10162
1836,hist_cross_node_find_depth,12,4704
1836,hist_cross_node_find_depth,13,2008
1836,hist_cross_node_find_depth,14,777
1836,hist_cross_node_find_depth,15,264
1836,hist_cross_node_find_depth,16,49
1836,hist_cross_node_find_depth,17,7
1837,hist_cross_node_read,0,1979910
1837,hist_cross_node_read,1,554358
1837,hist_cross_node_read,2,271841
1837,hist_cross_node_read,3,563742
1837,hist_cross_node_read,4,310834
1837,hist_cross_node_read,5,159813
1837,hist_cross_node_read,6,80278
1837,hist_cross_node_read,7,39832
1837,hist_cross_node_read,8,19458
1837,hist_cross_node_read,9,9743
1837,hist_cross_node_read,10,5127
1837,hist_cross_node_read,11,2591
1837,hist_cross_node_read,12,1327
1837,hist_cross_node_read,13,573
1837,hist_cross_node_read,14,307
1837,hist_cross_node_read,15,151
1837,hist_cross_node_read,16,67
1837,hist_cross_node_read,17,29
1837,hist_cross_node_read,18,14
1837,hist_cross_node_read,19,5
1838,hist_local_find_depth,0,0
1838,hist_local_find_depth,1,1540044
1838,hist_local_find_depth,2,2940717
1838,hist_local_find_depth,3,1824511
1838,hist_local_find_depth,4,894387
1838,hist_local_find_depth,5,399086
1838,hist_local_find_depth,6,188488
1838,hist_local_find_depth,7,99926
1838,hist_local_find_depth,8,58837
1838,hist_local_find_depth,9,31301
1838,hist_local_find_depth,10,14030
1838,hist_local_find_depth,11,5855
1838,hist_local_find_depth,12,1803
1838,hist_local_find_depth,13,659
1838,hist_local_find_depth,14,203
1838,hist_local_find_depth,15,128
1838,hist_local_find_depth,16,25
1839,hist_find_depth,0,0
1839,hist_find_depth,1,4
1839,hist_find_depth,2,2427835
1839,hist_find_depth,3,1834889
1839,hist_find_depth,4,1238401
1839,hist_find_depth,5,811063
1839,hist_find_depth,6,542409
1839,hist_find_depth,7,374433
1839,hist_find_depth,8,267094
1839,hist_find_depth,9,190277
1839,hist_find_depth,10,129301
1839,hist_find_depth,11,83099
1839,hist_find_depth,12,50036
1839,hist_find_depth,13,27170
1839,hist_find_depth,14,13792
1839,hist_find_depth,15,6341
1839,hist_find_depth,16,2813
1839,hist_find_depth,17,869
1839,hist_find_depth,18,160
1839,hist_find_depth,19,14
1840,hist_cross_node_write,0,3921176
1840,hist_cross_node_write,1,78822
1840,hist_cross_node_write,2,2
1841,hist_all_cross_node_access,0,1979910
1841,hist_all_cross_node_access,1,514211
1841,hist_all_cross_node_access,2,289965
1841,hist_all_cross_node_access,3,576412
1841,hist_all_cross_node_access,4,316144
1841,hist_all_cross_node_access,5,162066
1841,hist_all_cross_node_access,6,81255
1841,hist_all_cross_node_access,7,40287
1841,hist_all_cross_node_access,8,19652
1841,hist_all_cross_node_access,9,9822
1841,hist_all_cross_node_access,10,5177
1841,hist_all_cross_node_access,11,2615
1841,hist_all_cross_node_access,12,1335
1841,hist_all_cross_node_access,13,576
1841,hist_all_cross_node_access,14,307
1841,hist_all_cross_node_access,15,151
1841,hist_all_cross_node_access,16,66
1841,hist_all_cross_node_access,17,30
1841,hist_all_cross_node_access,18,14
1841,hist_all_cross_node_access,19,5
1842,hist_cross_node_find_depth,0,2734772
1842,hist_cross_node_find_depth,1,3115922
1842,hist_cross_node_find_depth,2,774524
1842,hist_cross_node_find_depth,3,506326
1842,hist_cross_node_find_depth,4,352056
1842,hist_cross_node_find_depth,5,215198
1842,hist_cross_node_find_depth,6,131841
1842,hist_cross_node_find_depth,7,78435
1842,hist_cross_node_find_depth,8,44553
1842,hist_cross_node_find_depth,9,23328
1842,hist_cross_node_find_depth,10,12866
1842,hist_cross_node_find_depth,11,5599
1842,hist_cross_node_find_depth,12,2828
1842,hist_cross_node_find_depth,13,1287
1842,hist_cross_node_find_depth,14,292
1842,hist_cross_node_find_depth,15,130
1842,hist_cross_node_find_depth,16,25
1842,hist_cross_node_find_depth,17,12
1842,hist_cross_node_find_depth,18,6
1843,hist_cross_node_read,0,1971613
1843,hist_cross_node_read,1,572714
1843,hist_cross_node_read,2,295373
1843,hist_cross_node_read,3,577721
1843,hist_cross_node_read,4,304783
1843,hist_cross_node_read,5,148457
1843,hist_cross_node_read,6,71938
1843,hist_cross_node_read,7,32368
1843,hist_cross_node_read,8,14363
1843,hist_cross_node_read,9,6173
1843,hist_cross_node_read,10,2570
1843,hist_cross_node_read,11,1103
1843,hist_cross_node_read,12,491
1843,hist_cross_node_read,13,210
1843,hist_cross_node_read,14,70
1843,hist_cross_node_read,15,36
1843,hist_cross_node_read,16,12
1843,hist_cross_node_read,17,3
1843,hist_cross_node_read,18,2
1844,hist_local_find_depth,0,0
1844,hist_local_find_depth,1,1540619
1844,hist_local_find_depth,2,2955770
1844,hist_local_find_depth,3,1854488
1844,hist_local_find_depth,4,918340
1844,hist_local_find_depth,5,410929
1844,hist_local_find_depth,6,180152
1844,hist_local_find_depth,7,79972
1844,hist_local_find_depth,8,34498
1844,hist_local_find_depth,9,14798
1844,hist_local_find_depth,10,6227
1844,hist_local_find_depth,11,2839
1844,hist_local_find_depth,12,979
1844,hist_local_find_depth,13,343
1844,hist_local_find_depth,14,46
1845,hist_find_depth,0,0
1845,hist_find_depth,1,4
1845,hist_find_depth,2,2439547
1845,hist_find_depth,3,1863374
1845,hist_find_depth,4,1274883
1845,hist_find_depth,5,842189
1845,hist_find_depth,6,562710
1845,hist_find_depth,7,384359
1845,hist_find_depth,8,256310
1845,hist_find_depth,9,161569
1845,hist_find_depth,10,98823
1845,hist_find_depth,11,57384
1845,hist_find_depth,12,30525
1845,hist_find_depth,13,15557
1845,hist_find_depth,14,7373
1845,hist_find_depth,15,3260
1845,hist_find_depth,16,1488
1845,hist_find_depth,17,479
1845,hist_find_depth,18,143
1845,hist_find_depth,19,18
1845,hist_find_depth,20,5
1846,hist_cross_node_write,0,3921462
1846,hist_cross_node_write,1,78535
1846,hist_cross_node_write,2,3
1847,hist_all_cross_node_access,0,1971613
1847,hist_all_cross_node_access,1,532342
1847,hist_all_cross_node_access,2,314260
1847,hist_all_cross_node_access,3,589557
1847,hist_all_cross_node_access,4,310347
1847,hist_all_cross_node_access,5,150844
1847,hist_all_cross_node_access,6,72903
1847,hist_all_cross_node_access,7,32782
1847,hist_all_cross_node_access,8,14547
1847,hist_all_cross_node_access,9,6266
1847,hist_all_cross_node_access,10,2596
1847,hist_all_cross_node_access,11,1116
1847,hist_all_cross_node_access,12,492
1847,hist_all_cross_node_access,13,210
1847,hist_all_cross_node_access,14,72
1847,hist_all_cross_node_access,15,36
1847,hist_all_cross_node_access,16,12
1847,hist_all_cross_node_access,17,3
1847,hist_all_cross_node_access,18,2
1848,hist_cross_node_find_depth,0,2743046
1848,hist_cross_node_find_depth,1,3115383
1848,hist_cross_node_find_depth,2,778789
1848,hist_cross_node_find_depth,3,496992
1848,hist_cross_node_find_depth,4,328993
1848,hist_cross_node_find_depth,5,219732
1848,hist_cross_node_find_depth,6,137761
1848,hist_cross_node_find_depth,7,85317
1848,hist_cross_node_find_depth,8,47103
1848,hist_cross_node_find_depth,9,26249
1848,hist_cross_node_find_depth,10,12234
1848,hist_cross_node_find_depth,11,5454
1848,hist_cross_node_find_depth,12,2006
1848,hist_cross_node_find_depth,13,607
1848,hist_cross_node_find_depth,14,201
1848,hist_cross_node_find_depth,15,105
1848,hist_cross_node_find_depth,16,14
1848,hist_cross_node_find_depth,17,12
1848,hist_cross_node_find_depth,18,2
1849,hist_cross_node_read,0,1976111
1849,hist_cross_node_read,1,561533
1849,hist_cross_node_read,2,286585
1849,hist_cross_node_read,3,563841
1849,hist_cross_node_read,4,315838
1849,hist_cross_node_read,5,163521
1849,hist_cross_node_read,6,75722
1849,hist_cross_node_read,7,33206
1849,hist_cross_node_read,8,13934
1849,hist_cross_node_read,9,5785
1849,hist_cross_node_read,10,2388
1849,hist_cross_node_read,11,942
1849,hist_cross_node_read,12,368
1849,hist_cross_node_read,13,156
1849,hist_cross_node_read,14,45
1849,hist_cross_node_read,15,22
1849,hist_cross_node_read,16,3
1850,hist_local_find_depth,0,0
1850,hist_local_find_depth,1,1541034
1850,hist_local_find_depth,2,2977725
1850,hist_local_find_depth,3,1884225
1850,hist_local_find_depth,4,927239
1850,hist_local_find_depth,5,399472
1850,hist_local_find_depth,6,164163
1850,hist_local_find_depth,7,65821
1850,hist_local_find_depth,8,26026
1850,hist_local_find_depth,9,9498
1850,hist_local_find_depth,10,3349
1850,hist_local_find_depth,11,1102
1850,hist_local_find_depth,12,256
1850,hist_local_find_depth,13,90
1851,hist_find_depth,0,0
1851,hist_find_depth,1,4
1851,hist_find_depth,2,2465186
1851,hist_find_depth,3,1897991
1851,hist_find_depth,4,1294712
1851,hist_find_depth,5,830433
1851,hist_find_depth,6,527750
1851,hist_find_depth,7,349459
1851,hist_find_depth,8,241637
1851,hist_find_depth,9,165767
1851,hist_find_depth,10,106071
1851,hist_find_depth,11,63401
1851,hist_find_depth,12,33867
1851,hist_find_depth,13,14912
1851,hist_find_depth,14,5703
1851,hist_find_depth,15,2071
1851,hist_find_depth,16,753
1851,hist_find_depth,17,213
1851,hist_find_depth,18,48
1851,hist_find_depth,19,22
1852,hist_cross_node_write,0,3921419
1852,hist_cross_node_write,1,78578
1852,hist_cross_node_write,2,3
1853,hist_all_cross_node_access,0,1976111
1853,hist_all_cross_node_access,1,520919
1853,hist_all_cross_node_access,2,306089
1853,hist_all_cross_node_access,3,575553
1853,hist_all_cross_node_access,4,320986
1853,hist_all_cross_node_access,5,165847
1853,hist_all_cross_node_access,6,76840
1853,hist_all_cross_node_access,7,33698
1853,hist_all_cross_node_access,8,14139
1853,hist_all_cross_node_access,9,5856
1853,hist_all_cross_node_access,10,2409
1853,hist_all_cross_node_access,11,956
1853,hist_all_cross_node_access,12,370
1853,hist_all_cross_node_access,13,157
1853,hist_all_cross_node_access,14,45
1853,hist_all_cross_node_access,15,22
1853,hist_all_cross_node_access,16,3
1854,hist_cross_node_find_depth,0,2891800
1854,hist_cross_node_find_depth,1,3087098
1854,hist_cross_node_find_depth,2,837495
1854,hist_cross_node_find_depth,3,543590
1854,hist_cross_node_find_depth,4,282234
1854,hist_cross_node_find_depth,5,168255
1854,hist_cross_node_find_depth,6,92030
1854,hist_cross_node_find_depth,7,49783
1854,hist_cross_node_find_depth,8,26341
1854,hist_cross_node_find_depth,9,12326
1854,hist_cross_node_find_depth,10,5720
1854,hist_cross_node_find_depth,11,2276
1854,hist_cross_node_find_depth,12,678
1854,hist_cross_node_find_depth,13,243
1854,hist_cross_node_find_depth,14,119
1854,hist_cross_node_find_depth,15,12
1855,hist_cross_node_read,0,2056866
1855,hist_cross_node_read,1,603277
1855,hist_cross_node_read,2,300899
1855,hist_cross_node_read,3,520510
1855,hist_cross_node_read,4,273430
1855,hist_cross_node_read,5,135663
1855,hist_cross_node_read,6,64103
1855,hist_cross_node_read,7,27194
1855,hist_cross_node_read,8,10878
1855,hist_cross_node_read,9,4591
1855,hist_cross_node_read,10,1697
1855,hist_cross_node_read,11,607
1855,hist_cross_node_read,12,190
1855,hist_cross_node_read,13,63
1855,hist_cross_node_read,14,19
1855,hist_cross_node_read,15,6
1855,hist_cross_node_read,16,6
1855,hist_cross_node_read,17,0
1855,hist_cross_node_read,18,1
1856,hist_local_find_depth,0,0
1856,hist_local_find_depth,1,1542023
1856,hist_local_find_depth,2,2999583
1856,hist_local_find_depth,3,1923456
1856,hist_local_find_depth,4,937132
1856,hist_local_find_depth,5,384747
1856,hist_local_find_depth,6,141200
1856,hist_local_find_depth,7,48966
1856,hist_local_find_depth,8,15877
1856,hist_local_find_depth,9,5046
1856,hist_local_find_depth,10,1416
1856,hist_local_find_depth,11,411
1856,hist_local_find_depth,12,89
1856,hist_local_find_depth,13,54
1857,hist_find_depth,0,0
1857,hist_find_depth,1,7
1857,hist_find_depth,2,2525376
1857,hist_find_depth,3,1951935
1857,hist_find_depth,4,1362694
1857,hist_find_depth,5,884935
1857,hist_find_depth,6,540377
1857,hist_find_depth,7,317542
1857,hist_find_depth,8,181817
1857,hist_find_depth,9,108476
1857,hist_find_depth,10,65924
1857,hist_find_depth,11,35197
1857,hist_find_depth,12,15816
1857,hist_find_depth,13,6503
1857,hist_find_depth,14,2473
1857,hist_find_depth,15,685
1857,hist_find_depth,16,225
1857,hist_find_depth,17,18
1858,hist_cross_node_write,0,3922900
1858,hist_cross_node_write,1,77095
1858,hist_cross_node_write,2,5
1859,hist_all_cross_node_access,0,2056866
1859,hist_all_cross_node_access,1,559532
1859,hist_all_cross_node_access,2,325444
1859,hist_all_cross_node_access,3,531629
1859,hist_all_cross_node_access,4,277945
1859,hist_all_cross_node_access,5,137749
1859,hist_all_cross_node_access,6,64922
1859,hist_all_cross_node_access,7,27623
1859,hist_all_cross_node_access,8,11027
1859,hist_all_cross_node_access,9,4634
1859,hist_all_cross_node_access,10,1724
1859,hist_all_cross_node_access,11,617
1859,hist_all_cross_node_access,12,193
1859,hist_all_cross_node_access,13,62
1859,hist_all_cross_node_access,14,20
1859,hist_all_cross_node_access,15,6
1859,hist_all_cross_node_access,16,6
1859,hist_all_cross_node_access,17,0
1859,hist_all_cross_node_access,18,1
1860,hist_cross_node_find_depth,0,2943106
1860,hist_cross_node_find_depth,1,3076163
1860,hist_cross_node_find_depth,2,860781
1860,hist_cross_node_find_depth,3,525763
1860,hist_cross_node_find_depth,4,292507
1860,hist_cross_node_find_depth,5,157896
1860,hist_cross_node_find_depth,6,77912
1860,hist_cross_node_find_depth,7,39431
1860,hist_cross_node_find_depth,8,16353
1860,hist_cross_node_find_depth,9,6921
1860,hist_cross_node_find_depth,10,2198
1860,hist_cross_node_find_depth,11,634
1860,hist_cross_node_find_depth,12,260
1860,hist_cross_node_find_depth,13,64
1860,hist_cross_node_find_depth,14,8
1860,hist_cross_node_find_depth,15,3
1861,hist_cross_node_read,0,2083500
1861,hist_cross_node_read,1,636689
1861,hist_cross_node_read,2,299974
1861,hist_cross_node_read,3,503363
1861,hist_cross_node_read,4,253171
1861,hist_cross_node_read,5,124113
1861,hist_cross_node_read,6,56748
1861,hist_cross_node_read,7,25019
1861,hist_cross_node_read,8,10417
1861,hist_cross_node_read,9,4398
1861,hist_cross_node_read,10,1698
1861,hist_cross_node_read,11,543
1861,hist_cross_node_read,12,230
1861,hist_cross_node_read,13,86
1861,hist_cross_node_read,14,30
1861,hist_cross_node_read,15,13
1861,hist_cross_node_read,16,5
1861,hist_cross_node_read,17,2
1861,hist_cross_node_read,18,1
1862,hist_local_find_depth,0,0
1862,hist_local_find_depth,1,1542014
1862,hist_local_find_depth,2,3002520
1862,hist_local_find_depth,3,1922822
1862,hist_local_find_depth,4,934539
1862,hist_local_find_depth,5,385203
1862,hist_local_find_depth,6,141435
1862,hist_local_find_depth,7,49653
1862,hist_local_find_depth,8,15450
1862,hist_local_find_depth,9,4591
1862,hist_local_find_depth,10,1178
1862,hist_local_find_depth,11,415
1862,hist_local_find_depth,12,118
1862,hist_local_find_depth,13,62
1863,hist_find_depth,0,0
1863,hist_find_depth,1,7
1863,hist_find_depth,2,2542065
1863,hist_find_depth,3,1954851
1863,hist_find_depth,4,1368901
1863,hist_find_depth,5,894740
1863,hist_find_depth,6,558400
1863,hist_find_depth,7,328509
1863,hist_find_depth,8,181732
1863,hist_find_depth,9,93400
1863,hist_find_depth,10,46082
1863,hist_find_depth,11,20109
1863,hist_find_depth,12,7719
1863,hist_find_depth,13,2544
1863,hist_find_depth,14,741
1863,hist_find_depth,15,161
1863,hist_find_depth,16,39
1864,hist_cross_node_write,0,3922935
1864,hist_cross_node_write,1,77059
1864,hist_cross_node_write,2,6
1865,hist_all_cross_node_access,0,2083500
1865,hist_all_cross_node_access,1,592558
1865,hist_all_cross_node_access,2,324628
1865,hist_all_cross_node_access,3,514918
1865,hist_all_cross_node_access,4,257727
1865,hist_all_cross_node_access,5,126118
1865,hist_all_cross_node_access,6,57608
1865,hist_all_cross_node_access,7,25320
1865,hist_all_cross_node_access,8,10540
1865,hist_all_cross_node_access,9,4454
1865,hist_all_cross_node_access,10,1708
1865,hist_all_cross_node_access,11,552
1865,hist_all_cross_node_access,12,232
1865,hist_all_cross_node_access,13,85
1865,hist_all_cross_node_access,14,30
1865,hist_all_cross_node_access,15,14
1865,hist_all_cross_node_access,16,5
1865,hist_all_cross_node_access,17,2
1865,hist_all_cross_node_access,18,1
1866,hist_cross_node_find_depth,0,2896234
1866,hist_cross_node_find_depth,1,3086018
1866,hist_cross_node_find_depth,2,866135
1866,hist_cross_node_find_depth,3,520991
1866,hist_cross_node_find_depth,4,300246
1866,hist_cross_node_find_depth,5,166486
1866,hist_cross_node_find_depth,6,85345
1866,hist_cross_node_find_depth,7,44689
1866,hist_cross_node_find_depth,8,19604
1866,hist_cross_node_find_depth,9,8804
1866,hist_cross_node_find_depth,10,3838
1866,hist_cross_node_find_depth,11,1190
1866,hist_cross_node_find_depth,12,357
1866,hist_cross_node_find_depth,13,51
1866,hist_cross_node_find_depth,14,12
1867,hist_cross_node_read,0,2058168
1867,hist_cross_node_read,1,628424
1867,hist_cross_node_read,2,304275
1867,hist_cross_node_read,3,513453
1867,hist_cross_node_read,4,263259
1867,hist_cross_node_read,5,127547
1867,hist_cross_node_read,6,59094
1867,hist_cross_node_read,7,26636
1867,hist_cross_node_read,8,11546
1867,hist_cross_node_read,9,4749
1867,hist_cross_node_read,10,1844
1867,hist_cross_node_read,11,635
1867,hist_cross_node_read,12,241
1867,hist_cross_node_read,13,84
1867,hist_cross_node_read,14,30
1867,hist_cross_node_read,15,7
1867,hist_cross_node_read,16,5
1867,hist_cross_node_read,17,2
1867,hist_cross_node_read,18,1
1868,hist_local_find_depth,0,0
1868,hist_local_find_depth,1,1542062
1868,hist_local_find_depth,2,2998892
1868,hist_local_find_depth,3,1922967
1868,hist_local_find_depth,4,937474
1868,hist_local_find_depth,5,386031
1868,hist_local_find_depth,6,141915
1868,hist_local_find_depth,7,48942
1868,hist_local_find_depth,8,15073
1868,hist_local_find_depth,9,4643
1868,hist_local_find_depth,10,1424
1868,hist_local_find_depth,11,384
1868,hist_local_find_depth,12,140
1868,hist_local_find_depth,13,53
1869,hist_find_depth,0,0
1869,hist_find_depth,1,7
