index,metric,point,value
6867,hist_find_depth,9,5
6867,hist_find_depth,10,1
6868,hist_cross_node_write,0,11410834
6868,hist_cross_node_write,1,17736
6868,hist_cross_node_write,2,1
6869,hist_all_cross_node_access,0,10664942
6869,hist_all_cross_node_access,1,127900
6869,hist_all_cross_node_access,2,225763
6869,hist_all_cross_node_access,3,192732
6869,hist_all_cross_node_access,4,202676
6869,hist_all_cross_node_access,5,8700
6869,hist_all_cross_node_access,6,1319
6869,hist_all_cross_node_access,7,4444
6869,hist_all_cross_node_access,8,78
6869,hist_all_cross_node_access,9,16
6869,hist_all_cross_node_access,10,1
6870,hist_cross_node_find_depth,0,19791672
6870,hist_cross_node_find_depth,1,2669034
6870,hist_cross_node_find_depth,2,394310
6870,hist_cross_node_find_depth,3,1944
6870,hist_cross_node_find_depth,4,170
6870,hist_cross_node_find_depth,5,10
6870,hist_cross_node_find_depth,6,2
6871,hist_cross_node_read,0,10664376
6871,hist_cross_node_read,1,128520
6871,hist_cross_node_read,2,240733
6871,hist_cross_node_read,3,178195
6871,hist_cross_node_read,4,205006
6871,hist_cross_node_read,5,6035
6871,hist_cross_node_read,6,1333
6871,hist_cross_node_read,7,4276
6871,hist_cross_node_read,8,86
6871,hist_cross_node_read,9,6
6871,hist_cross_node_read,10,2
6871,hist_cross_node_read,11,2
6871,hist_cross_node_read,12,1
6872,hist_local_find_depth,0,0
6872,hist_local_find_depth,1,14377881
6872,hist_local_find_depth,2,7594762
6872,hist_local_find_depth,3,846304
6872,hist_local_find_depth,4,35369
6872,hist_local_find_depth,5,2661
6872,hist_local_find_depth,6,157
6872,hist_local_find_depth,7,8
6873,hist_find_depth,0,0
6873,hist_find_depth,1,12108043
6873,hist_find_depth,2,9195855
6873,hist_find_depth,3,1113518
6873,hist_find_depth,4,328202
6873,hist_find_depth,5,97301
6873,hist_find_depth,6,12934
6873,hist_find_depth,7,1215
6873,hist_find_depth,8,71
6873,hist_find_depth,9,3
6874,hist_cross_node_write,0,11410840
6874,hist_cross_node_write,1,17731
6875,hist_all_cross_node_access,0,10664376
6875,hist_all_cross_node_access,1,128519
6875,hist_all_cross_node_access,2,225686
6875,hist_all_cross_node_access,3,193124
6875,hist_all_cross_node_access,4,202645
6875,hist_all_cross_node_access,5,8498
6875,hist_all_cross_node_access,6,1292
6875,hist_all_cross_node_access,7,4332
6875,hist_all_cross_node_access,8,83
6875,hist_all_cross_node_access,9,10
6875,hist_all_cross_node_access,10,3
6875,hist_all_cross_node_access,11,2
6875,hist_all_cross_node_access,12,1
6876,hist_cross_node_find_depth,0,17347579
6876,hist_cross_node_find_depth,1,5484787
6876,hist_cross_node_find_depth,2,22392
6876,hist_cross_node_find_depth,3,2209
6876,hist_cross_node_find_depth,4,164
6876,hist_cross_node_find_depth,5,11
6877,hist_cross_node_read,0,7805324
6877,hist_cross_node_read,1,3137961
6877,hist_cross_node_read,2,414474
6877,hist_cross_node_read,3,26971
6877,hist_cross_node_read,4,41263
6877,hist_cross_node_read,5,1202
6877,hist_cross_node_read,6,1158
6877,hist_cross_node_read,7,111
6877,hist_cross_node_read,8,98
6877,hist_cross_node_read,9,5
6877,hist_cross_node_read,10,4
6878,hist_local_find_depth,0,9634
6878,hist_local_find_depth,1,12271612
6878,hist_local_find_depth,2,9077590
6878,hist_local_find_depth,3,1217150
6878,hist_local_find_depth,4,245396
6878,hist_local_find_depth,5,31932
6878,hist_local_find_depth,6,3427
6878,hist_local_find_depth,7,372
6878,hist_local_find_depth,8,24
6878,hist_local_find_depth,9,5
6879,hist_find_depth,0,46
6879,hist_find_depth,1,7880841
6879,hist_find_depth,2,12726615
6879,hist_find_depth,3,1659596
6879,hist_find_depth,4,495205
6879,hist_find_depth,5,84037
6879,hist_find_depth,6,9770
6879,hist_find_depth,7,948
6879,hist_find_depth,8,78
6879,hist_find_depth,9,6
6880,hist_cross_node_write,0,11410953
6880,hist_cross_node_write,1,17618
6881,hist_all_cross_node_access,0,7805324
6881,hist_all_cross_node_access,1,3137960
6881,hist_all_cross_node_access,2,400122
6881,hist_all_cross_node_access,3,41282
6881,hist_all_cross_node_access,4,38192
6881,hist_all_cross_node_access,5,4311
6881,hist_all_cross_node_access,6,1068
6881,hist_all_cross_node_access,7,205
6881,hist_all_cross_node_access,8,87
6881,hist_all_cross_node_access,9,16
6881,hist_all_cross_node_access,10,4
6882,hist_cross_node_find_depth,0,17348565
6882,hist_cross_node_find_depth,1,5483717
6882,hist_cross_node_find_depth,2,22429
6882,hist_cross_node_find_depth,3,2255
6882,hist_cross_node_find_depth,4,162
6882,hist_cross_node_find_depth,5,12
6882,hist_cross_node_find_depth,6,2
6883,hist_cross_node_read,0,7806137
6883,hist_cross_node_read,1,3137352
6883,hist_cross_node_read,2,414100
6883,hist_cross_node_read,3,27070
6883,hist_cross_node_read,4,41315
6883,hist_cross_node_read,5,1189
6883,hist_cross_node_read,6,1212
6883,hist_cross_node_read,7,97
6883,hist_cross_node_read,8,92
6883,hist_cross_node_read,9,4
6883,hist_cross_node_read,10,1
6883,hist_cross_node_read,11,1
6883,hist_cross_node_read,12,1
6884,hist_local_find_depth,0,9646
6884,hist_local_find_depth,1,12269112
6884,hist_local_find_depth,2,9065162
6884,hist_local_find_depth,3,1225108
6884,hist_local_find_depth,4,250693
6884,hist_local_find_depth,5,33353
6884,hist_local_find_depth,6,3669
6884,hist_local_find_depth,7,360
6884,hist_local_find_depth,8,33
6884,hist_local_find_depth,9,4
6884,hist_local_find_depth,10,2
6885,hist_find_depth,0,47
6885,hist_find_depth,1,7882100
6885,hist_find_depth,2,12713177
6885,hist_find_depth,3,1660820
6885,hist_find_depth,4,503182
6885,hist_find_depth,5,86536
6885,hist_find_depth,6,10181
6885,hist_find_depth,7,999
6885,hist_find_depth,8,92
6885,hist_find_depth,9,6
6885,hist_find_depth,10,2
6886,hist_cross_node_write,0,11410977
6886,hist_cross_node_write,1,17594
6887,hist_all_cross_node_access,0,7806137
6887,hist_all_cross_node_access,1,3137351
6887,hist_all_cross_node_access,2,399818
6887,hist_all_cross_node_access,3,41308
6887,hist_all_cross_node_access,4,38214
6887,hist_all_cross_node_access,5,4331
6887,hist_all_cross_node_access,6,1111
6887,hist_all_cross_node_access,7,202
6887,hist_all_cross_node_access,8,82
6887,hist_all_cross_node_access,9,14
6887,hist_all_cross_node_access,10,1
6887,hist_all_cross_node_access,11,1
6887,hist_all_cross_node_access,12,1
6888,hist_cross_node_find_depth,0,17348015
6888,hist_cross_node_find_depth,1,5483929
6888,hist_cross_node_find_depth,2,22811
6888,hist_cross_node_find_depth,3,2203
6888,hist_cross_node_find_depth,4,174
6888,hist_cross_node_find_depth,5,10
6889,hist_cross_node_read,0,7805552
6889,hist_cross_node_read,1,3141535
6889,hist_cross_node_read,2,410478
6889,hist_cross_node_read,3,26948
6889,hist_cross_node_read,4,41501
6889,hist_cross_node_read,5,1139
6889,hist_cross_node_read,6,1204
6889,hist_cross_node_read,7,113
6889,hist_cross_node_read,8,94
6889,hist_cross_node_read,9,1
6889,hist_cross_node_read,10,4
6889,hist_cross_node_read,11,2
6890,hist_local_find_depth,0,9100
6890,hist_local_find_depth,1,12210870
6890,hist_local_find_depth,2,9047394
6890,hist_local_find_depth,3,1280155
6890,hist_local_find_depth,4,269484
6890,hist_local_find_depth,5,35698
6890,hist_local_find_depth,6,4039
6890,hist_local_find_depth,7,362
6890,hist_local_find_depth,8,35
6890,hist_local_find_depth,9,5
6891,hist_find_depth,0,46
6891,hist_find_depth,1,7838045
6891,hist_find_depth,2,12679458
6891,hist_find_depth,3,1703485
6891,hist_find_depth,4,534201
6891,hist_find_depth,5,90330
6891,hist_find_depth,6,10473
6891,hist_find_depth,7,1001
6891,hist_find_depth,8,94
6891,hist_find_depth,9,9
6892,hist_cross_node_write,0,11410988
6892,hist_cross_node_write,1,17583
6893,hist_all_cross_node_access,0,7805552
6893,hist_all_cross_node_access,1,3141534
6893,hist_all_cross_node_access,2,396262
6893,hist_all_cross_node_access,3,41123
6893,hist_all_cross_node_access,4,38341
6893,hist_all_cross_node_access,5,4337
6893,hist_all_cross_node_access,6,1099
6893,hist_all_cross_node_access,7,222
6893,hist_all_cross_node_access,8,88
6893,hist_all_cross_node_access,9,7
6893,hist_all_cross_node_access,10,2
6893,hist_all_cross_node_access,11,4
6894,hist_cross_node_find_depth,0,17801250
6894,hist_cross_node_find_depth,1,5028886
6894,hist_cross_node_find_depth,2,25034
6894,hist_cross_node_find_depth,3,1829
6894,hist_cross_node_find_depth,4,135
6894,hist_cross_node_find_depth,5,8
6895,hist_cross_node_read,0,8332497
6895,hist_cross_node_read,1,2725414
6895,hist_cross_node_read,2,303944
6895,hist_cross_node_read,3,24967
6895,hist_cross_node_read,4,38772
6895,hist_cross_node_read,5,1233
6895,hist_cross_node_read,6,1580
6895,hist_cross_node_read,7,83
6895,hist_cross_node_read,8,71
6895,hist_cross_node_read,9,6
6895,hist_cross_node_read,10,4
6896,hist_local_find_depth,0,17247
6896,hist_local_find_depth,1,12371096
6896,hist_local_find_depth,2,9199419
6896,hist_local_find_depth,3,1088896
6896,hist_local_find_depth,4,158676
6896,hist_local_find_depth,5,19243
6896,hist_local_find_depth,6,2297
6896,hist_local_find_depth,7,229
6896,hist_local_find_depth,8,35
6896,hist_local_find_depth,9,4
6897,hist_find_depth,0,44
6897,hist_find_depth,1,8238708
6897,hist_find_depth,2,12671791
6897,hist_find_depth,3,1560225
6897,hist_find_depth,4,333870
6897,hist_find_depth,5,46046
6897,hist_find_depth,6,5719
6897,hist_find_depth,7,650
6897,hist_find_depth,8,80
6897,hist_find_depth,9,6
6897,hist_find_depth,10,3
6898,hist_cross_node_write,0,11410487
6898,hist_cross_node_write,1,18083
6898,hist_cross_node_write,2,1
6899,hist_all_cross_node_access,0,8332497
6899,hist_all_cross_node_access,1,2725413
6899,hist_all_cross_node_access,2,289813
6899,hist_all_cross_node_access,3,39052
6899,hist_all_cross_node_access,4,35018
6899,hist_all_cross_node_access,5,5025
6899,hist_all_cross_node_access,6,1504
6899,hist_all_cross_node_access,7,168
6899,hist_all_cross_node_access,8,62
6899,hist_all_cross_node_access,9,14
6899,hist_all_cross_node_access,10,5
6900,hist_cross_node_find_depth,0,17807598
6900,hist_cross_node_find_depth,1,5022653
6900,hist_cross_node_find_depth,2,24844
6900,hist_cross_node_find_depth,3,1918
6900,hist_cross_node_find_depth,4,117
6900,hist_cross_node_find_depth,5,11
6900,hist_cross_node_find_depth,6,1
6901,hist_cross_node_read,0,8339709
6901,hist_cross_node_read,1,2719762
6901,hist_cross_node_read,2,302501
6901,hist_cross_node_read,3,24976
6901,hist_cross_node_read,4,38651
6901,hist_cross_node_read,5,1201
6901,hist_cross_node_read,6,1614
6901,hist_cross_node_read,7,81
6901,hist_cross_node_read,8,65
6901,hist_cross_node_read,9,5
6901,hist_cross_node_read,10,5
6901,hist_cross_node_read,11,0
6901,hist_cross_node_read,12,1
6902,hist_local_find_depth,0,17352
6902,hist_local_find_depth,1,12373805
6902,hist_local_find_depth,2,9201690
6902,hist_local_find_depth,3,1085901
6902,hist_local_find_depth,4,156951
6902,hist_local_find_depth,5,19008
6902,hist_local_find_depth,6,2136
6902,hist_local_find_depth,7,266
6902,hist_local_find_depth,8,28
6902,hist_local_find_depth,9,5
6903,hist_find_depth,0,44
6903,hist_find_depth,1,8244342
6903,hist_find_depth,2,12672573
6903,hist_find_depth,3,1558009
6903,hist_find_depth,4,330217
6903,hist_find_depth,5,45683
6903,hist_find_depth,6,5505
6903,hist_find_depth,7,686
6903,hist_find_depth,8,75
6903,hist_find_depth,9,7
6903,hist_find_depth,10,1
6904,hist_cross_node_write,0,11410488
6904,hist_cross_node_write,1,18082
6904,hist_cross_node_write,2,1
6905,hist_all_cross_node_access,0,8339709
6905,hist_all_cross_node_access,1,2719761
6905,hist_all_cross_node_access,2,288369
6905,hist_all_cross_node_access,3,39051
6905,hist_all_cross_node_access,4,34918
6905,hist_all_cross_node_access,5,4984
6905,hist_all_cross_node_access,6,1538
6905,hist_all_cross_node_access,7,165
6905,hist_all_cross_node_access,8,57
6905,hist_all_cross_node_access,9,13
6905,hist_all_cross_node_access,10,4
6905,hist_all_cross_node_access,11,1
6905,hist_all_cross_node_access,12,1
6906,hist_cross_node_find_depth,0,17799130
6906,hist_cross_node_find_depth,1,5031107
6906,hist_cross_node_find_depth,2,24942
6906,hist_cross_node_find_depth,3,1827
6906,hist_cross_node_find_depth,4,125
6906,hist_cross_node_find_depth,5,11
6907,hist_cross_node_read,0,8330604
6907,hist_cross_node_read,1,2727781
6907,hist_cross_node_read,2,303484
6907,hist_cross_node_read,3,24956
6907,hist_cross_node_read,4,38765
6907,hist_cross_node_read,5,1241
6907,hist_cross_node_read,6,1585
6907,hist_cross_node_read,7,84
6907,hist_cross_node_read,8,60
6907,hist_cross_node_read,9,6
6907,hist_cross_node_read,10,4
6907,hist_cross_node_read,11,0
6907,hist_cross_node_read,12,1
6908,hist_local_find_depth,0,17388
6908,hist_local_find_depth,1,12374807
6908,hist_local_find_depth,2,9195212
6908,hist_local_find_depth,3,1088306
6908,hist_local_find_depth,4,159466
6908,hist_local_find_depth,5,19334
6908,hist_local_find_depth,6,2325
6908,hist_local_find_depth,7,280
6908,hist_local_find_depth,8,23
6908,hist_local_find_depth,9,1
6909,hist_find_depth,0,44
6909,hist_find_depth,1,8238976
6909,hist_find_depth,2,12672792
6909,hist_find_depth,3,1558403
6909,hist_find_depth,4,334070
6909,hist_find_depth,5,46269
6909,hist_find_depth,6,5789
6909,hist_find_depth,7,716
6909,hist_find_depth,8,76
6909,hist_find_depth,9,5
6909,hist_find_depth,10,2
6910,hist_cross_node_write,0,11410516
6910,hist_cross_node_write,1,18054
6910,hist_cross_node_write,2,1
6911,hist_all_cross_node_access,0,8330604
6911,hist_all_cross_node_access,1,2727781
6911,hist_all_cross_node_access,2,289398
6911,hist_all_cross_node_access,3,38994
6911,hist_all_cross_node_access,4,34997
6911,hist_all_cross_node_access,5,5049
6911,hist_all_cross_node_access,6,1504
6911,hist_all_cross_node_access,7,173
6911,hist_all_cross_node_access,8,52
6911,hist_all_cross_node_access,9,13
6911,hist_all_cross_node_access,10,5
6911,hist_all_cross_node_access,11,0
6911,hist_all_cross_node_access,12,1
6912,hist_cross_node_find_depth,0,0
6913,hist_cross_node_read,0,22857143
6914,hist_local_find_depth,0,0
6915,hist_find_depth,0,5748538
6915,hist_find_depth,1,26385516
6915,hist_find_depth,2,145838
6915,hist_find_depth,3,10044
6915,hist_find_depth,4,654
6915,hist_find_depth,5,40
6916,hist_cross_node_write,0,22857143
6917,hist_all_cross_node_access,0,22857143
6918,hist_cross_node_find_depth,0,0
6919,hist_cross_node_read,0,22857143
6920,hist_local_find_depth,0,0
6921,hist_find_depth,0,5689981
6921,hist_find_depth,1,26404569
6921,hist_find_depth,2,153426
6921,hist_find_depth,3,10961
6921,hist_find_depth,4,728
6921,hist_find_depth,5,30
6921,hist_find_depth,6,1
6922,hist_cross_node_write,0,22857143
6923,hist_all_cross_node_access,0,22857143
6924,hist_cross_node_find_depth,0,0
6925,hist_cross_node_read,0,22857143
6926,hist_local_find_depth,0,0
6927,hist_find_depth,0,5714795
6927,hist_find_depth,1,26398500
6927,hist_find_depth,2,146949
6927,hist_find_depth,3,9572
6927,hist_find_depth,4,591
6927,hist_find_depth,5,23
6928,hist_cross_node_write,0,22857143
6929,hist_all_cross_node_access,0,22857143
6930,hist_cross_node_find_depth,0,0
6931,hist_cross_node_read,0,22857143
6932,hist_local_find_depth,0,0
6933,hist_find_depth,0,5496537
6933,hist_find_depth,1,26362915
6933,hist_find_depth,2,83748
6933,hist_find_depth,3,6802
6933,hist_find_depth,4,429
6933,hist_find_depth,5,15
6933,hist_find_depth,6,2
6934,hist_cross_node_write,0,22857143
6935,hist_all_cross_node_access,0,22857143
6936,hist_cross_node_find_depth,0,0
6937,hist_cross_node_read,0,22857143
6938,hist_local_find_depth,0,0
6939,hist_find_depth,0,5498156
6939,hist_find_depth,1,26361646
6939,hist_find_depth,2,83129
6939,hist_find_depth,3,6520
6939,hist_find_depth,4,381
6939,hist_find_depth,5,15
6939,hist_find_depth,6,1
6940,hist_cross_node_write,0,22857143
6941,hist_all_cross_node_access,0,22857143
6942,hist_cross_node_find_depth,0,0
6943,hist_cross_node_read,0,22857143
6944,hist_local_find_depth,0,0
6945,hist_find_depth,0,5497689
6945,hist_find_depth,1,26362210
6945,hist_find_depth,2,83296
6945,hist_find_depth,3,6669
6945,hist_find_depth,4,408
6945,hist_find_depth,5,14
6946,hist_cross_node_write,0,22857143
6947,hist_all_cross_node_access,0,22857143
6948,hist_cross_node_find_depth,0,0
6949,hist_cross_node_read,0,22857143
6950,hist_local_find_depth,0,0
6950,hist_local_find_depth,1,44593408
6950,hist_local_find_depth,2,953544
6950,hist_local_find_depth,3,140814
6950,hist_local_find_depth,4,21941
6950,hist_local_find_depth,5,3753
6950,hist_local_find_depth,6,676
6950,hist_local_find_depth,7,133
6950,hist_local_find_depth,8,12
6950,hist_local_find_depth,9,5
6951,hist_find_depth,0,0
6951,hist_find_depth,1,44593408
6951,hist_find_depth,2,953544
6951,hist_find_depth,3,140814
6951,hist_find_depth,4,21941
6951,hist_find_depth,5,3753
6951,hist_find_depth,6,676
6951,hist_find_depth,7,133
6951,hist_find_depth,8,12
6951,hist_find_depth,9,5
6952,hist_cross_node_write,0,21857144
6952,hist_cross_node_write,1,0
6952,hist_cross_node_write,2,999999
6953,hist_all_cross_node_access,0,21857026
6953,hist_all_cross_node_access,1,88
6953,hist_all_cross_node_access,2,26
6953,hist_all_cross_node_access,3,4
6953,hist_all_cross_node_access,4,999938
6953,hist_all_cross_node_access,5,52
6953,hist_all_cross_node_access,6,7
6953,hist_all_cross_node_access,7,1
6953,hist_all_cross_node_access,8,1
6954,hist_cross_node_find_depth,0,0
6955,hist_cross_node_read,0,22857143
6956,hist_local_find_depth,0,0
6956,hist_local_find_depth,1,44565931
6956,hist_local_find_depth,2,968944
6956,hist_local_find_depth,3,150254
6956,hist_local_find_depth,4,23935
6956,hist_local_find_depth,5,4252
6956,hist_local_find_depth,6,794
6956,hist_local_find_depth,7,146
6956,hist_local_find_depth,8,23
6956,hist_local_find_depth,9,5
6956,hist_local_find_depth,10,2
6957,hist_find_depth,0,0
6957,hist_find_depth,1,44565931
6957,hist_find_depth,2,968944
6957,hist_find_depth,3,150254
6957,hist_find_depth,4,23935
6957,hist_find_depth,5,4252
6957,hist_find_depth,6,794
6957,hist_find_depth,7,146
6957,hist_find_depth,8,23
6957,hist_find_depth,9,5
6957,hist_find_depth,10,2
6958,hist_cross_node_write,0,21857144
6958,hist_cross_node_write,1,0
6958,hist_cross_node_write,2,999999
6959,hist_all_cross_node_access,0,21857039
6959,hist_all_cross_node_access,1,85
6959,hist_all_cross_node_access,2,15
6959,hist_all_cross_node_access,3,5
6959,hist_all_cross_node_access,4,999913
6959,hist_all_cross_node_access,5,76
6959,hist_all_cross_node_access,6,8
6959,hist_all_cross_node_access,7,2
6960,hist_cross_node_find_depth,0,0
6961,hist_cross_node_read,0,22857143
6962,hist_local_find_depth,0,0
6962,hist_local_find_depth,1,44554438
6962,hist_local_find_depth,2,974832
6962,hist_local_find_depth,3,154396
6962,hist_local_find_depth,4,25243
6962,hist_local_find_depth,5,4397
6962,hist_local_find_depth,6,791
6962,hist_local_find_depth,7,161
6962,hist_local_find_depth,8,23
6962,hist_local_find_depth,9,4
6962,hist_local_find_depth,10,1
6963,hist_find_depth,0,0
6963,hist_find_depth,1,44554438
6963,hist_find_depth,2,974832
6963,hist_find_depth,3,154396
6963,hist_find_depth,4,25243
6963,hist_find_depth,5,4397
6963,hist_find_depth,6,791
6963,hist_find_depth,7,161
6963,hist_find_depth,8,23
6963,hist_find_depth,9,4
6963,hist_find_depth,10,1
6964,hist_cross_node_write,0,21857144
6964,hist_cross_node_write,1,0
6964,hist_cross_node_write,2,999999
6965,hist_all_cross_node_access,0,21856952
6965,hist_all_cross_node_access,1,153
6965,hist_all_cross_node_access,2,36
6965,hist_all_cross_node_access,3,3
6965,hist_all_cross_node_access,4,999885
6965,hist_all_cross_node_access,5,106
6965,hist_all_cross_node_access,6,5
6965,hist_all_cross_node_access,7,3
6966,hist_cross_node_find_depth,0,0
6967,hist_cross_node_read,0,22857143
6968,hist_local_find_depth,0,0
6968,hist_local_find_depth,1,43966621
6968,hist_local_find_depth,2,1481648
6968,hist_local_find_depth,3,224429
6968,hist_local_find_depth,4,33554
6968,hist_local_find_depth,5,6449
6968,hist_local_find_depth,6,1285
6968,hist_local_find_depth,7,253
6968,hist_local_find_depth,8,35
6968,hist_local_find_depth,9,10
6968,hist_local_find_depth,10,2
6969,hist_find_depth,0,0
6969,hist_find_depth,1,43966621
6969,hist_find_depth,2,1481648
6969,hist_find_depth,3,224429
6969,hist_find_depth,4,33554
6969,hist_find_depth,5,6449
6969,hist_find_depth,6,1285
6969,hist_find_depth,7,253
6969,hist_find_depth,8,35
6969,hist_find_depth,9,10
6969,hist_find_depth,10,2
6970,hist_cross_node_write,0,21857144
6970,hist_cross_node_write,1,0
6970,hist_cross_node_write,2,999999
6971,hist_all_cross_node_access,0,21856947
6971,hist_all_cross_node_access,1,157
6971,hist_all_cross_node_access,2,37
6971,hist_all_cross_node_access,3,2
6971,hist_all_cross_node_access,4,999909
6971,hist_all_cross_node_access,5,81
6971,hist_all_cross_node_access,6,10
6972,hist_cross_node_find_depth,0,0
6973,hist_cross_node_read,0,22857143
6974,hist_local_find_depth,0,0
6974,hist_local_find_depth,1,43943934
6974,hist_local_find_depth,2,1501729
6974,hist_local_find_depth,3,226573
6974,hist_local_find_depth,4,33933
6974,hist_local_find_depth,5,6570
6974,hist_local_find_depth,6,1261
6974,hist_local_find_depth,7,230
6974,hist_local_find_depth,8,43
6974,hist_local_find_depth,9,11
6974,hist_local_find_depth,10,2
6975,hist_find_depth,0,0
6975,hist_find_depth,1,43943934
6975,hist_find_depth,2,1501729
6975,hist_find_depth,3,226573
6975,hist_find_depth,4,33933
6975,hist_find_depth,5,6570
6975,hist_find_depth,6,1261
6975,hist_find_depth,7,230
6975,hist_find_depth,8,43
6975,hist_find_depth,9,11
6975,hist_find_depth,10,2
6976,hist_cross_node_write,0,21857144
6976,hist_cross_node_write,1,0
6976,hist_cross_node_write,2,999999
6977,hist_all_cross_node_access,0,21856979
6977,hist_all_cross_node_access,1,142
6977,hist_all_cross_node_access,2,15
6977,hist_all_cross_node_access,3,8
6977,hist_all_cross_node_access,4,999902
6977,hist_all_cross_node_access,5,84
6977,hist_all_cross_node_access,6,10
6977,hist_all_cross_node_access,7,3
6978,hist_cross_node_find_depth,0,0
6979,hist_cross_node_read,0,22857143
6980,hist_local_find_depth,0,0
6980,hist_local_find_depth,1,43976956
6980,hist_local_find_depth,2,1471392
6980,hist_local_find_depth,3,224040
6980,hist_local_find_depth,4,33861
6980,hist_local_find_depth,5,6474
6980,hist_local_find_depth,6,1269
6980,hist_local_find_depth,7,234
6980,hist_local_find_depth,8,45
6980,hist_local_find_depth,9,13
6980,hist_local_find_depth,10,2
6981,hist_find_depth,0,0
6981,hist_find_depth,1,43976956
6981,hist_find_depth,2,1471392
6981,hist_find_depth,3,224040
6981,hist_find_depth,4,33861
6981,hist_find_depth,5,6474
6981,hist_find_depth,6,1269
6981,hist_find_depth,7,234
6981,hist_find_depth,8,45
6981,hist_find_depth,9,13
6981,hist_find_depth,10,2
6982,hist_cross_node_write,0,21857144
6982,hist_cross_node_write,1,0
6982,hist_cross_node_write,2,999999
6983,hist_all_cross_node_access,0,21856946
6983,hist_all_cross_node_access,1,165
6983,hist_all_cross_node_access,2,28
6983,hist_all_cross_node_access,3,4
6983,hist_all_cross_node_access,4,999901
6983,hist_all_cross_node_access,5,84
6983,hist_all_cross_node_access,6,10
6983,hist_all_cross_node_access,7,5
6984,hist_cross_node_find_depth,0,42098654
6984,hist_cross_node_find_depth,1,3193879
6984,hist_cross_node_find_depth,2,419958
6984,hist_cross_node_find_depth,3,1633
6984,hist_cross_node_find_depth,4,155
6984,hist_cross_node_find_depth,5,5
6984,hist_cross_node_find_depth,6,2
6985,hist_cross_node_read,0,21754081
6985,hist_cross_node_read,1,251707
6985,hist_cross_node_read,2,366400
6985,hist_cross_node_read,3,199255
6985,hist_cross_node_read,4,279157
6985,hist_cross_node_read,5,1336
6985,hist_cross_node_read,6,1285
6985,hist_cross_node_read,7,3845
6985,hist_cross_node_read,8,69
6985,hist_cross_node_read,9,4
6985,hist_cross_node_read,10,3
6985,hist_cross_node_read,11,0
6985,hist_cross_node_read,12,0
6985,hist_cross_node_read,13,0
6985,hist_cross_node_read,14,0
6985,hist_cross_node_read,15,1
6986,hist_local_find_depth,0,0
6986,hist_local_find_depth,1,24681928
6986,hist_local_find_depth,2,20634620
6986,hist_local_find_depth,3,361770
6986,hist_local_find_depth,4,33348
6986,hist_local_find_depth,5,2474
6986,hist_local_find_depth,6,141
6986,hist_local_find_depth,7,5
6987,hist_find_depth,0,0
6987,hist_find_depth,1,22134530
6987,hist_find_depth,2,22236100
6987,hist_find_depth,3,877609
6987,hist_find_depth,4,362334
6987,hist_find_depth,5,90020
6987,hist_find_depth,6,12445
6987,hist_find_depth,7,1179
6987,hist_find_depth,8,65
6987,hist_find_depth,9,4
6988,hist_cross_node_write,0,22839377
6988,hist_cross_node_write,1,17766
6989,hist_all_cross_node_access,0,21754081
6989,hist_all_cross_node_access,1,251705
6989,hist_all_cross_node_access,2,351281
6989,hist_all_cross_node_access,3,214265
6989,hist_all_cross_node_access,4,276831
6989,hist_all_cross_node_access,5,3759
6989,hist_all_cross_node_access,6,1222
6989,hist_all_cross_node_access,7,3921
6989,hist_all_cross_node_access,8,67
6989,hist_all_cross_node_access,9,7
6989,hist_all_cross_node_access,10,3
6989,hist_all_cross_node_access,11,0
6989,hist_all_cross_node_access,12,0
6989,hist_all_cross_node_access,13,0
6989,hist_all_cross_node_access,14,0
6989,hist_all_cross_node_access,15,1
6990,hist_cross_node_find_depth,0,42123505
6990,hist_cross_node_find_depth,1,3169533
6990,hist_cross_node_find_depth,2,419487
6990,hist_cross_node_find_depth,3,1612
6990,hist_cross_node_find_depth,4,139
6990,hist_cross_node_find_depth,5,9
6990,hist_cross_node_find_depth,6,1
6991,hist_cross_node_read,0,21771098
6991,hist_cross_node_read,1,237531
6991,hist_cross_node_read,2,364669
6991,hist_cross_node_read,3,199168
6991,hist_cross_node_read,4,278219
6991,hist_cross_node_read,5,1258
6991,hist_cross_node_read,6,1259
6991,hist_cross_node_read,7,3855
6991,hist_cross_node_read,8,79
6991,hist_cross_node_read,9,4
6991,hist_cross_node_read,10,1
6991,hist_cross_node_read,11,1
6991,hist_cross_node_read,12,0
6991,hist_cross_node_read,13,1
6992,hist_local_find_depth,0,0
6992,hist_local_find_depth,1,24696083
6992,hist_local_find_depth,2,20620306
6992,hist_local_find_depth,3,361906
6992,hist_local_find_depth,4,33310
6992,hist_local_find_depth,5,2535
6992,hist_local_find_depth,6,138
6992,hist_local_find_depth,7,8
6993,hist_find_depth,0,0
6993,hist_find_depth,1,22153743
6993,hist_find_depth,2,22236622
6993,hist_find_depth,3,858392
6993,hist_find_depth,4,361790
6993,hist_find_depth,5,89943
6993,hist_find_depth,6,12531
6993,hist_find_depth,7,1187
6993,hist_find_depth,8,73
6993,hist_find_depth,9,5
6994,hist_cross_node_write,0,22839342
6994,hist_cross_node_write,1,17801
6995,hist_all_cross_node_access,0,21771098
6995,hist_all_cross_node_access,1,237531
6995,hist_all_cross_node_access,2,349523
6995,hist_all_cross_node_access,3,214219
6995,hist_all_cross_node_access,4,275839
6995,hist_all_cross_node_access,5,3720
